concept	property	prop_count	pos_tag	is_only_adj	is_last_word_noun
emulsion	cosmetic	64	[('cosmetic', 'JJ')]	True	False
school	fundamental	87	[('fundamental', 'JJ')]	True	False
aircraft	critical	172	[('critical', 'JJ')]	True	False
seroma	serious	276	[('serious', 'JJ')]	True	False
population density	ecological	39	[('ecological', 'JJ')]	True	False
plastic	organic	355	[('organic', 'JJ')]	True	False
wedding ceremony cost	small	653	[('small', 'JJ')]	True	False
surveillance	critical	172	[('critical', 'JJ')]	True	False
selection	genetic	42	[('genetic', 'JJ')]	True	False
ip address	basic	667	[('basic', 'JJ')]	True	False
heart attack	serious	276	[('serious', 'JJ')]	True	False
fuel cell	renewable	60	[('renewable', 'JJ')]	True	False
acanthocephalans	 dioecious	14	[('dioecious', 'JJ')]	True	False
force	critical	172	[('critical', 'JJ')]	True	False
pencil	educational	56	[('educational', 'JJ')]	True	False
rna	cellular	81	[('cellular', 'JJ')]	True	False
dengue	serious	276	[('serious', 'JJ')]	True	False
alcohol use	environmental	592	[('environmental', 'JJ')]	True	False
ampicillin	antimicrobial	33	[('antimicrobial', 'JJ')]	True	False
printer paper	basic	667	[('basic', 'JJ')]	True	False
parkinson disease	neurological	68	[('neurological', 'JJ')]	True	False
age related macular degeneration	pathological	80	[('pathological', 'JJ')]	True	False
food	flexible	48	[('flexible', 'JJ')]	True	False
motel	commercial	172	[('commercial', 'JJ')]	True	False
dearie	 individual	182	[('individual', 'JJ')]	True	False
india	regional	56	[('regional', 'JJ')]	True	False
glass	common	802	[('common', 'JJ')]	True	False
sink	topographic	15	[('topographic', 'JJ')]	True	False
respiratory syncytial virus	viral	54	[('viral', 'JJ')]	True	False
isopropanol	volatile	92	[('volatile', 'JJ')]	True	False
cataracts	 widespread	25	[('widespread', 'JJ')]	True	False
smartphone	personal electronic	21	[('personal', 'JJ'), ('electronic', 'JJ')]	True	False
moral excellence	 good	40	[('good', 'JJ')]	True	False
oral sex	 illegal	31	[('illegal', 'JJ')]	True	False
jpg	popular	467	[('popular', 'JJ')]	True	False
jakarta	large	852	[('large', 'JJ')]	True	False
tensile strength	mechanical	187	[('mechanical', 'JJ')]	True	False
diabetes mellitus	stable	15	[('stable', 'JJ')]	True	False
level of education	sociodemographic	28	[('sociodemographic', 'JJ')]	True	False
pneumothorax	pulmonary	23	[('pulmonary', 'JJ')]	True	False
silk	rich	58	[('rich', 'JJ')]	True	False
terminal	external	443	[('external', 'JJ')]	True	False
flat worms	 different	40	[('different', 'JJ')]	True	False
acid rain	global	202	[('global', 'JJ')]	True	False
microprocessor	central	37	[('central', 'JJ')]	True	False
hurricane	stochastic	14	[('stochastic', 'JJ')]	True	False
community	external	443	[('external', 'JJ')]	True	False
mildew	tough	22	[('tough', 'JJ')]	True	False
employment	basic	667	[('basic', 'JJ')]	True	False
cost	common	802	[('common', 'JJ')]	True	False
pb	heavy	207	[('heavy', 'JJ')]	True	False
table	heavy	207	[('heavy', 'JJ')]	True	False
sugar	biochemical	41	[('biochemical', 'JJ')]	True	False
saccharin	synthetic	126	[('synthetic', 'JJ')]	True	False
milk	consumable	67	[('consumable', 'JJ')]	True	False
income	contextual	50	[('contextual', 'JJ')]	True	False
pyridoxine	essential	297	[('essential', 'JJ')]	True	False
advertisement	commercial	172	[('commercial', 'JJ')]	True	False
growth factor	endogenous	38	[('endogenous', 'JJ')]	True	False
international organization for standardization	international	277	[('international', 'JJ')]	True	False
thermal stability	biochemical	41	[('biochemical', 'JJ')]	True	False
helsinki	european	108	[('european', 'JJ')]	True	False
polymers	 natural	20	[('natural', 'JJ')]	True	False
thanksgiving	big	266	[('big', 'JJ')]	True	False
nutmeg	hard	160	[('hard', 'JJ')]	True	False
risedronate	oral	110	[('oral', 'JJ')]	True	False
brazil	exotic	119	[('exotic', 'JJ')]	True	False
plastic surgery	elective	10	[('elective', 'JJ')]	True	False
voltage	characteristic	16	[('characteristic', 'JJ')]	True	False
flat	complex	256	[('complex', 'JJ')]	True	False
iran	middle eastern	13	[('middle', 'JJ'), ('eastern', 'JJ')]	True	False
nike	big	266	[('big', 'JJ')]	True	False
dielectric strength	electrical	163	[('electrical', 'JJ')]	True	False
vitamin	environmental	592	[('environmental', 'JJ')]	True	False
nmp	organic	355	[('organic', 'JJ')]	True	False
tooth	small	653	[('small', 'JJ')]	True	False
volcanic eruption	geological	15	[('geological', 'JJ')]	True	False
virus	large	852	[('large', 'JJ')]	True	False
dipyridamole	pharmacological	36	[('pharmacological', 'JJ')]	True	False
organization	personal	635	[('personal', 'JJ')]	True	False
movie	active	130	[('active', 'JJ')]	True	False
canoe	large	852	[('large', 'JJ')]	True	False
avocado	essential	297	[('essential', 'JJ')]	True	False
psychosis	serious	276	[('serious', 'JJ')]	True	False
diabetic retinopathy	pathological	80	[('pathological', 'JJ')]	True	False
volvo	european	108	[('european', 'JJ')]	True	False
perseverance	valuable	127	[('valuable', 'JJ')]	True	False
weight	essential	297	[('essential', 'JJ')]	True	False
martial art	physical	686	[('physical', 'JJ')]	True	False
fuel	basic	667	[('basic', 'JJ')]	True	False
tension	mechanical	187	[('mechanical', 'JJ')]	True	False
diarrhoeal diseases	 common	142	[('common', 'JJ')]	True	False
image	static	33	[('static', 'JJ')]	True	False
alga	aquatic	90	[('aquatic', 'JJ')]	True	False
statin	pharmacological	36	[('pharmacological', 'JJ')]	True	False
poor lighting	environmental	592	[('environmental', 'JJ')]	True	False
jewelry	great	178	[('great', 'JJ')]	True	False
habitat destruction	environmental	592	[('environmental', 'JJ')]	True	False
hairy vetch	leguminous	10	[('leguminous', 'JJ')]	True	False
chicago	large	852	[('large', 'JJ')]	True	False
storage	theoretical	13	[('theoretical', 'JJ')]	True	False
head start	federal	114	[('federal', 'JJ')]	True	False
public	professional	165	[('professional', 'JJ')]	True	False
procalcitonin	biochemical	41	[('biochemical', 'JJ')]	True	False
corn	unrefined	14	[('unrefined', 'JJ')]	True	False
leadership	personal	635	[('personal', 'JJ')]	True	False
headache	common	802	[('common', 'JJ')]	True	False
software	soft	247	[('soft', 'JJ')]	True	False
medical record	essential	297	[('essential', 'JJ')]	True	False
glucosamine	nutritional	48	[('nutritional', 'JJ')]	True	False
inductors	electrical	163	[('electrical', 'JJ')]	True	False
lennar	national	122	[('national', 'JJ')]	True	False
wheat bran	agricultural	114	[('agricultural', 'JJ')]	True	False
hot dog	traditional	682	[('traditional', 'JJ')]	True	False
bupivacaine	local	332	[('local', 'JJ')]	True	False
container	popular	467	[('popular', 'JJ')]	True	False
argentina	latin american	12	[('latin', 'JJ'), ('american', 'JJ')]	True	False
utility vehicle	recreational	163	[('recreational', 'JJ')]	True	False
pfizer	big	266	[('big', 'JJ')]	True	False
coloring	aesthetic	20	[('aesthetic', 'JJ')]	True	False
stroller	large	852	[('large', 'JJ')]	True	False
fitness	personal	635	[('personal', 'JJ')]	True	False
gas	economic	142	[('economic', 'JJ')]	True	False
social security	big	266	[('big', 'JJ')]	True	False
prisoner	vulnerable	45	[('vulnerable', 'JJ')]	True	False
orange	healthy	115	[('healthy', 'JJ')]	True	False
empathy	moral	26	[('moral', 'JJ')]	True	False
aromatherapy	natural	709	[('natural', 'JJ')]	True	False
sevoflurane	anesthetic	11	[('anesthetic', 'JJ')]	True	False
food	federal	114	[('federal', 'JJ')]	True	False
clay	basic	667	[('basic', 'JJ')]	True	False
aluminum	natural	709	[('natural', 'JJ')]	True	False
bird watching	recreational	163	[('recreational', 'JJ')]	True	False
water sport	great	178	[('great', 'JJ')]	True	False
forest	common	802	[('common', 'JJ')]	True	False
press	basic	667	[('basic', 'JJ')]	True	False
skiing	seasonal	75	[('seasonal', 'JJ')]	True	False
keratin	common	802	[('common', 'JJ')]	True	False
jacuzzi	popular	467	[('popular', 'JJ')]	True	False
tablet	solid	124	[('solid', 'JJ')]	True	False
ear protection	personal	635	[('personal', 'JJ')]	True	False
tea tree	natural	709	[('natural', 'JJ')]	True	False
tsunami	geological	15	[('geological', 'JJ')]	True	False
air conditioning	desirable	29	[('desirable', 'JJ')]	True	False
religion	controversial	22	[('controversial', 'JJ')]	True	False
twins	 common	142	[('common', 'JJ')]	True	False
pulmonary	medical	456	[('medical', 'JJ')]	True	False
entropy	thermodynamic	24	[('thermodynamic', 'JJ')]	True	False
cross validation	analytical	77	[('analytical', 'JJ')]	True	False
uddi	open	86	[('open', 'JJ')]	True	False
boeing	large	852	[('large', 'JJ')]	True	False
shell	large	852	[('large', 'JJ')]	True	False
calgary	large	852	[('large', 'JJ')]	True	False
camper	 individual	182	[('individual', 'JJ')]	True	False
video poker	classic	86	[('classic', 'JJ')]	True	False
chicken pox	infectious	22	[('infectious', 'JJ')]	True	False
neighbor	third	74	[('third', 'JJ')]	True	False
db2	commercial	172	[('commercial', 'JJ')]	True	False
polymer	amorphous	10	[('amorphous', 'JJ')]	True	False
accountant	local	332	[('local', 'JJ')]	True	False
air china	chinese	29	[('chinese', 'JJ')]	True	False
light	electronic	281	[('electronic', 'JJ')]	True	False
height	independent	50	[('independent', 'JJ')]	True	False
poly	conventional	429	[('conventional', 'JJ')]	True	False
homosexuality	sexual	11	[('sexual', 'JJ')]	True	False
professor	academic	69	[('academic', 'JJ')]	True	False
erythropoietin	therapeutic	70	[('therapeutic', 'JJ')]	True	False
html	popular	467	[('popular', 'JJ')]	True	False
mode	statistical	99	[('statistical', 'JJ')]	True	False
television	electronic	281	[('electronic', 'JJ')]	True	False
road condition	environmental	592	[('environmental', 'JJ')]	True	False
hotel	commercial	172	[('commercial', 'JJ')]	True	False
bank	traditional	682	[('traditional', 'JJ')]	True	False
cotton	industrial	201	[('industrial', 'JJ')]	True	False
movie	authentic	23	[('authentic', 'JJ')]	True	False
hepatitis	medical	456	[('medical', 'JJ')]	True	False
hope	spiritual	27	[('spiritual', 'JJ')]	True	False
income	influential	23	[('influential', 'JJ')]	True	False
irony	literary	45	[('literary', 'JJ')]	True	False
savings account	financial	212	[('financial', 'JJ')]	True	False
parenting	environmental	592	[('environmental', 'JJ')]	True	False
elastic fibers	 red	40	[('red', 'JJ')]	True	False
building	static	33	[('static', 'JJ')]	True	False
budget	international	277	[('international', 'JJ')]	True	False
lubricant	mechanical	187	[('mechanical', 'JJ')]	True	False
type 2 diabetes	pathological	80	[('pathological', 'JJ')]	True	False
ipod	portable	91	[('portable', 'JJ')]	True	False
simulation	instructional	22	[('instructional', 'JJ')]	True	False
orange	popular	467	[('popular', 'JJ')]	True	False
broadcast	traditional	682	[('traditional', 'JJ')]	True	False
cheese	traditional	682	[('traditional', 'JJ')]	True	False
ecosystems	 complex	20	[('complex', 'JJ')]	True	False
plant	 complex	20	[('complex', 'JJ')]	True	False
delta	notable	42	[('notable', 'JJ')]	True	False
light	ecological	39	[('ecological', 'JJ')]	True	False
cleaning fluid	commercial	172	[('commercial', 'JJ')]	True	False
swimming pool	modern	309	[('modern', 'JJ')]	True	False
checker	classical	92	[('classical', 'JJ')]	True	False
water supply	basic	667	[('basic', 'JJ')]	True	False
accountant	successful	38	[('successful', 'JJ')]	True	False
uncertainty	environmental	592	[('environmental', 'JJ')]	True	False
piaget	educational	56	[('educational', 'JJ')]	True	False
food	renewable	60	[('renewable', 'JJ')]	True	False
orchid	exotic	119	[('exotic', 'JJ')]	True	False
law firm	professional	165	[('professional', 'JJ')]	True	False
plateau	broad	15	[('broad', 'JJ')]	True	False
fish	nutritious	21	[('nutritious', 'JJ')]	True	False
parvovirus	viral	54	[('viral', 'JJ')]	True	False
natural disaster	catastrophic	30	[('catastrophic', 'JJ')]	True	False
evening primrose oil	dietary	96	[('dietary', 'JJ')]	True	False
planning	complex	256	[('complex', 'JJ')]	True	False
zinc	natural	709	[('natural', 'JJ')]	True	False
elbow	rigid	25	[('rigid', 'JJ')]	True	False
substance abuse	neuropsychiatric	23	[('neuropsychiatric', 'JJ')]	True	False
report	physical	686	[('physical', 'JJ')]	True	False
science	practical	121	[('practical', 'JJ')]	True	False
venison	red	28	[('red', 'JJ')]	True	False
dogwood	native	76	[('native', 'JJ')]	True	False
hormonal therapy	systemic	124	[('systemic', 'JJ')]	True	False
pulmonary disease	 common	142	[('common', 'JJ')]	True	False
population growth	social	388	[('social', 'JJ')]	True	False
jewelry	loose	68	[('loose', 'JJ')]	True	False
birds	 monogamous	10	[('monogamous', 'JJ')]	True	False
tool	reusable	12	[('reusable', 'JJ')]	True	False
plastic bag	soft	247	[('soft', 'JJ')]	True	False
basketball game	real	43	[('real', 'JJ')]	True	False
armpit	sensitive	195	[('sensitive', 'JJ')]	True	False
atom	small	653	[('small', 'JJ')]	True	False
kaduna	northern	42	[('northern', 'JJ')]	True	False
semi truck	commercial	172	[('commercial', 'JJ')]	True	False
airport	critical	172	[('critical', 'JJ')]	True	False
organ	musical	86	[('musical', 'JJ')]	True	False
grape	healthy	115	[('healthy', 'JJ')]	True	False
calendar	interactive	57	[('interactive', 'JJ')]	True	False
kmart	australian	18	[('australian', 'JJ')]	True	False
beam	heavy	207	[('heavy', 'JJ')]	True	False
cd player	portable	91	[('portable', 'JJ')]	True	False
salinity	abiotic	71	[('abiotic', 'JJ')]	True	False
hepatitis c	viral	54	[('viral', 'JJ')]	True	False
jpg	graphic	44	[('graphic', 'JJ')]	True	False
interleukin	regulatory	41	[('regulatory', 'JJ')]	True	False
depreciation	actual	19	[('actual', 'JJ')]	True	False
pear	deciduous	23	[('deciduous', 'JJ')]	True	False
cap	derivative financial	10	[('derivative', 'JJ'), ('financial', 'JJ')]	True	False
disk	magnetic	31	[('magnetic', 'JJ')]	True	False
passion fruit	local	332	[('local', 'JJ')]	True	False
gangster	 criminal	32	[('criminal', 'JJ')]	True	False
painting	cosmetic	64	[('cosmetic', 'JJ')]	True	False
sun	environmental	592	[('environmental', 'JJ')]	True	False
singing	artistic	19	[('artistic', 'JJ')]	True	False
carpeting	porous	73	[('porous', 'JJ')]	True	False
christmas day	australian	18	[('australian', 'JJ')]	True	False
occupational therapy	ancillary	99	[('ancillary', 'JJ')]	True	False
annuity	financial	212	[('financial', 'JJ')]	True	False
foundation	institutional	48	[('institutional', 'JJ')]	True	False
internet	large	852	[('large', 'JJ')]	True	False
tourism	economic	142	[('economic', 'JJ')]	True	False
forceps	traditional	682	[('traditional', 'JJ')]	True	False
nanotechnology	advanced	233	[('advanced', 'JJ')]	True	False
mickey mouse	popular	467	[('popular', 'JJ')]	True	False
face recognition	practical	121	[('practical', 'JJ')]	True	False
igf 1	neurotrophic	12	[('neurotrophic', 'JJ')]	True	False
steel	high	125	[('high', 'JJ')]	True	False
valley	geographic	34	[('geographic', 'JJ')]	True	False
industrialization	economic	142	[('economic', 'JJ')]	True	False
plasticizers	conventional	429	[('conventional', 'JJ')]	True	False
ipod touch	portable	91	[('portable', 'JJ')]	True	False
heated pool	great	178	[('great', 'JJ')]	True	False
nerves	 important	22	[('important', 'JJ')]	True	False
proton	exotic	119	[('exotic', 'JJ')]	True	False
bluetooth	local	332	[('local', 'JJ')]	True	False
swaziland	southern	60	[('southern', 'JJ')]	True	False
vaccine	biological	197	[('biological', 'JJ')]	True	False
education	personal	635	[('personal', 'JJ')]	True	False
gene expression	biological	197	[('biological', 'JJ')]	True	False
swiss	basic	667	[('basic', 'JJ')]	True	False
family violence	social	388	[('social', 'JJ')]	True	False
budget	financial	212	[('financial', 'JJ')]	True	False
emergency department	clinical	183	[('clinical', 'JJ')]	True	False
centipedes	 nocturnal	48	[('nocturnal', 'JJ')]	True	False
slash	legendary	13	[('legendary', 'JJ')]	True	False
stomach upset	physical	686	[('physical', 'JJ')]	True	False
fish	perishable	38	[('perishable', 'JJ')]	True	False
sweet	unhealthy	32	[('unhealthy', 'JJ')]	True	False
interference	optical	72	[('optical', 'JJ')]	True	False
glass	optical	72	[('optical', 'JJ')]	True	False
employment	sociodemographic	28	[('sociodemographic', 'JJ')]	True	False
forward collision warning	optional	126	[('optional', 'JJ')]	True	False
lithium	medical	456	[('medical', 'JJ')]	True	False
precipitation	physicochemical	72	[('physicochemical', 'JJ')]	True	False
vascular endothelial growth factor	neurotrophic	12	[('neurotrophic', 'JJ')]	True	False
income	environmental	592	[('environmental', 'JJ')]	True	False
yoga	physical	686	[('physical', 'JJ')]	True	False
chhattisgarh	indian	58	[('indian', 'JJ')]	True	False
empathy	personal	635	[('personal', 'JJ')]	True	False
clarithromycin	antimicrobial	33	[('antimicrobial', 'JJ')]	True	False
vacuum cleaner	electric	41	[('electric', 'JJ')]	True	False
breathing	basic	667	[('basic', 'JJ')]	True	False
computer	modern electronic	17	[('modern', 'JJ'), ('electronic', 'JJ')]	True	False
word processing	basic	667	[('basic', 'JJ')]	True	False
porosity	physical	686	[('physical', 'JJ')]	True	False
unilever	large	852	[('large', 'JJ')]	True	False
oxidative stress	pathological	80	[('pathological', 'JJ')]	True	False
high altitude	environmental	592	[('environmental', 'JJ')]	True	False
best buy	electronic	281	[('electronic', 'JJ')]	True	False
scanning	administrative	93	[('administrative', 'JJ')]	True	False
ease of use	fundamental	87	[('fundamental', 'JJ')]	True	False
